month,state,permit,handgun,long_gun,other,Total Sales,Year,Month
2012-01,Indiana,5044,14224,10574,511,25309,2012,Jan
2012-01,Iowa,10390,142,3006,16,3164,2012,Jan
2012-01,Kansas,1688,6316,6557,205,13078,2012,Jan
2012-01,Kentucky,178454,8633,7855,154,16642,2012,Jan
2012-01,Louisiana,0,8549,9237,215,18001,2012,Jan
2012-01,Maine,0,2438,2777,91,5306,2012,Jan
2012-01,Mariana Islands,0,0,0,0,0,2012,Jan
2012-01,Maryland,1,4431,4196,28,8655,2012,Jan
2012-01,Massachusetts,7171,4008,2157,128,6293,2012,Jan
2012-01,Michigan,19146,1224,8653,166,10043,2012,Jan
2012-01,Minnesota,12424,7238,7956,196,15390,2012,Jan
2012-01,Mississippi,525,4703,6212,98,11013,2012,Jan
2012-01,Missouri,2910,15948,12991,442,29381,2012,Jan
2012-01,Montana,998,2684,3218,50,5952,2012,Jan
2012-01,Nebraska,3996,75,2613,17,2705,2012,Jan
2012-01,Nevada,1343,4416,3282,165,7863,2012,Jan
2012-01,New Hampshire,2323,3406,2573,22,6001,2012,Jan
2012-01,New Jersey,0,2920,2293,99,5312,2012,Jan
2012-01,New Mexico,425,3960,3531,140,7631,2012,Jan
2012-01,New York,2703,6654,11877,402,18933,2012,Jan
2012-01,North Carolina,19968,564,11920,390,12874,2012,Jan
2012-01,North Dakota,642,1862,2709,42,4613,2012,Jan
2012-01,Ohio,0,22307,13742,532,36581,2012,Jan
2012-01,Oklahoma,0,11440,9760,372,21572,2012,Jan
2012-01,Oregon,45,8921,8346,1,17268,2012,Jan
2012-01,Pennsylvania,257,19,66405,0,66424,2012,Jan
2012-01,Puerto Rico,0,806,108,5,919,2012,Jan
2012-01,Rhode Island,0,868,681,16,1565,2012,Jan
2012-01,South Carolina,5424,8972,5218,156,14346,2012,Jan
2012-01,South Dakota,0,2000,3541,42,5583,2012,Jan
2012-01,Tennessee,3810,18029,12590,0,30619,2012,Jan
2012-01,Texas,10360,38234,34319,1196,73749,2012,Jan
2012-01,Utah,5689,2681,3052,53,5786,2012,Jan
2012-01,Vermont,0,945,1048,24,2017,2012,Jan
2012-01,Virgin Islands,2,23,5,0,28,2012,Jan
2012-01,Virginia,0,15822,11720,577,28119,2012,Jan
2012-01,Washington,9621,12273,8772,513,21558,2012,Jan
2012-01,West Virginia,257,5384,6047,137,11568,2012,Jan
2012-01,Wisconsin,22425,12254,8655,227,21136,2012,Jan
2012-01,Wyoming,302,1513,1622,25,3160,2012,Jan
2011-12,Alabama,496,17651,28564,260,46475,2011,Dec
2011-12,Alaska,0,2851,3715,93,6659,2011,Dec
2011-12,Arizona,3119,12018,11689,366,24073,2011,Dec
2011-12,Arkansas,2714,6900,13747,83,20730,2011,Dec
2011-12,California,23007,29452,36425,54,65931,2011,Dec
2011-12,Colorado,1,16990,19525,0,36515,2011,Dec
2011-12,Connecticut,7833,5210,5383,163,10756,2011,Dec
2011-12,Delaware,0,1430,1760,29,3219,2011,Dec
2011-12,District of Columbia,0,19,2,0,21,2011,Dec
2011-12,Florida,0,40463,31791,0,72254,2011,Dec
2011-12,Georgia,6833,15777,22801,190,38768,2011,Dec
2011-12,Guam,0,38,38,1,77,2011,Dec
2011-12,Hawaii,1187,0,0,0,0,2011,Dec
2011-12,Idaho,1737,3584,6887,93,10564,2011,Dec
2011-12,Illinois,62133,15946,18596,0,34542,2011,Dec
2011-12,Indiana,5267,16616,19842,435,36893,2011,Dec
2011-12,Iowa,8089,145,6670,12,6827,2011,Dec
2011-12,Kansas,1027,7204,11848,241,19293,2011,Dec
2011-12,Kentucky,176893,12400,19464,174,32038,2011,Dec
2011-12,Louisiana,0,12503,24866,218,37587,2011,Dec
2011-12,Maine,0,3061,5123,97,8281,2011,Dec
2011-12,Mariana Islands,0,0,0,0,0,2011,Dec
2011-12,Maryland,0,4522,7805,36,12363,2011,Dec
2011-12,Massachusetts,6960,4399,2948,115,7462,2011,Dec
2011-12,Michigan,17244,1394,17339,141,18874,2011,Dec
2011-12,Minnesota,11222,8269,13584,230,22083,2011,Dec
2011-12,Mississippi,342,7880,19013,149,27042,2011,Dec
2011-12,Missouri,2367,19205,23887,486,43578,2011,Dec
2011-12,Montana,602,3475,6151,39,9665,2011,Dec
2011-12,Nebraska,3947,135,5431,24,5590,2011,Dec
2011-12,Nevada,1239,5671,5643,113,11427,2011,Dec
2011-12,New Hampshire,1981,3771,3915,36,7722,2011,Dec
2011-12,New Jersey,0,2928,3883,130,6941,2011,Dec
2011-12,New Mexico,491,5083,6281,119,11483,2011,Dec
2011-12,New York,2953,6497,21271,366,28134,2011,Dec
2011-12,North Carolina,15879,653,27849,311,28813,2011,Dec
2011-12,North Dakota,1175,1811,4256,43,6110,2011,Dec
2011-12,Ohio,0,29717,28886,594,59197,2011,Dec
2011-12,Oklahoma,0,13809,18920,367,33096,2011,Dec
2011-12,Oregon,55,10490,13794,0,24284,2011,Dec
2011-12,Pennsylvania,760,32,83662,2,83696,2011,Dec
2011-12,Puerto Rico,0,1018,177,2,1197,2011,Dec
2011-12,Rhode Island,0,921,896,21,1838,2011,Dec
2011-12,South Carolina,3356,11221,13522,165,24908,2011,Dec
2011-12,South Dakota,0,2346,5734,42,8122,2011,Dec
2011-12,Tennessee,3499,24452,27923,0,52375,2011,Dec
2011-12,Texas,11735,55187,73202,1288,129677,2011,Dec
2011-12,Utah,9462,4498,8103,6,12607,2011,Dec
2011-12,Vermont,0,1198,1819,27,3044,2011,Dec
2011-12,Virgin Islands,75,28,6,0,34,2011,Dec
2011-12,Virginia,0,19470,23046,84,42600,2011,Dec
2011-12,Washington,8756,16005,15941,595,32541,2011,Dec
2011-12,West Virginia,91,8082,13332,137,21551,2011,Dec
2011-12,Wisconsin,38741,15127,13551,261,28939,2011,Dec
2011-12,Wyoming,195,2350,3227,40,5617,2011,Dec
2011-11,Alabama,386,11548,20228,176,31952,2011,Nov
2011-11,Alaska,0,2019,2783,75,4877,2011,Nov
2011-11,Arizona,2983,8315,8157,245,16717,2011,Nov
2011-11,Arkansas,1648,4022,12035,64,16121,2011,Nov
2011-11,California,19427,23885,30091,49,54025,2011,Nov
2011-11,Colorado,0,12727,15131,0,27858,2011,Nov
2011-11,Connecticut,7533,3855,4084,112,8051,2011,Nov
2011-11,Delaware,0,971,1402,18,2391,2011,Nov
2011-11,District of Columbia,0,33,0,0,33,2011,Nov
2011-11,Florida,2,30827,23480,0,54307,2011,Nov
2011-11,Georgia,6131,8691,14424,103,23218,2011,Nov
2011-11,Guam,0,23,12,1,36,2011,Nov
2011-11,Hawaii,1110,0,0,0,0,2011,Nov
2011-11,Idaho,1248,2269,4537,67,6873,2011,Nov
2011-11,Illinois,56320,12039,16397,0,28436,2011,Nov
2011-11,Indiana,5217,11350,17074,324,28748,2011,Nov
2011-11,Iowa,7947,134,6094,13,6241,2011,Nov
2011-11,Kansas,970,5262,10033,165,15460,2011,Nov
2011-11,Kentucky,175670,7447,15122,124,22693,2011,Nov
2011-11,Louisiana,0,8077,17355,181,25613,2011,Nov
2011-11,Maine,0,2087,4270,65,6422,2011,Nov
2011-11,Mariana Islands,0,0,0,0,0,2011,Nov
2011-11,Maryland,9,3760,7540,28,11328,2011,Nov
2011-11,Massachusetts,6660,3475,2605,80,6160,2011,Nov
2011-11,Michigan,14281,1005,18342,92,19439,2011,Nov
2011-11,Minnesota,9437,5749,12848,184,18781,2011,Nov
2011-11,Mississippi,445,4776,14867,114,19757,2011,Nov
2011-11,Missouri,2291,12697,20547,315,33559,2011,Nov
2011-11,Montana,563,2134,4327,54,6515,2011,Nov
2011-11,Nebraska,2926,82,4494,13,4589,2011,Nov
2011-11,Nevada,1183,4176,4092,0,8268,2011,Nov
2011-11,New Hampshire,2392,2783,3236,30,6049,2011,Nov
2011-11,New Jersey,0,2504,3291,101,5896,2011,Nov
2011-11,New Mexico,531,3737,4418,82,8237,2011,Nov
2011-11,New York,3232,5030,20098,322,25450,2011,Nov
2011-11,North Carolina,13378,299,19954,210,20463,2011,Nov
2011-11,North Dakota,864,1332,3914,21,5267,2011,Nov
2011-11,Ohio,0,21362,24640,436,46438,2011,Nov
2011-11,Oklahoma,1,9810,14561,297,24668,2011,Nov
2011-11,Oregon,46,7772,9906,0,17678,2011,Nov
2011-11,Pennsylvania,196,24,73464,0,73488,2011,Nov
2011-11,Puerto Rico,0,927,149,3,1079,2011,Nov
2011-11,Rhode Island,0,713,712,20,1445,2011,Nov
2011-11,South Carolina,3905,7743,9294,168,17205,2011,Nov
2011-11,South Dakota,0,1556,5038,47,6641,2011,Nov
2011-11,Tennessee,3224,16350,21019,0,37369,2011,Nov
2011-11,Texas,12407,35928,49253,904,86085,2011,Nov
2011-11,Utah,8940,3021,5120,0,8141,2011,Nov
2011-11,Vermont,0,865,1710,11,2586,2011,Nov
2011-11,Virgin Islands,74,15,3,0,18,2011,Nov
2011-11,Virginia,0,14798,19089,0,33887,2011,Nov
2011-11,Washington,8065,11354,11057,466,22877,2011,Nov
2011-11,West Virginia,191,4556,12314,74,16944,2011,Nov
2011-11,Wisconsin,44346,12245,15947,194,28386,2011,Nov
2011-11,Wyoming,199,1501,2232,31,3764,2011,Nov
2011-10,Alabama,427,9228,12879,153,22260,2011,Oct
2011-10,Alaska,0,2910,3813,96,6819,2011,Oct
2011-10,Arizona,3813,7915,6449,202,14566,2011,Oct
2011-10,Arkansas,1811,3654,8444,54,12152,2011,Oct
2011-10,California,28127,26693,28249,44,54986,2011,Oct
2011-10,Colorado,0,11441,13612,0,25053,2011,Oct
2011-10,Connecticut,7446,3643,3650,84,7377,2011,Oct
2011-10,Delaware,0,944,1137,17,2098,2011,Oct
2011-10,District of Columbia,0,35,0,0,35,2011,Oct
2011-10,Florida,5,29491,18379,0,47870,2011,Oct
2011-10,Georgia,6552,7788,11056,146,18990,2011,Oct
2011-10,Guam,0,25,23,2,50,2011,Oct
2011-10,Hawaii,1080,0,0,0,0,2011,Oct
2011-10,Idaho,1715,2051,4538,49,6638,2011,Oct
2011-10,Illinois,46508,10417,12084,0,22501,2011,Oct
2011-10,Indiana,4966,10498,12206,354,23058,2011,Oct
2011-10,Iowa,7331,99,4192,15,4306,2011,Oct
2011-10,Kansas,912,4628,6958,166,11752,2011,Oct
2011-10,Kentucky,174243,6373,10721,90,17184,2011,Oct
2011-10,Louisiana,0,7426,13823,145,21394,2011,Oct
2011-10,Maine,0,2256,5955,49,8260,2011,Oct
2011-10,Mariana Islands,0,0,0,0,0,2011,Oct
2011-10,Maryland,0,3556,5214,19,8789,2011,Oct
2011-10,Massachusetts,7485,3266,2261,90,5617,2011,Oct
2011-10,Michigan,14192,1026,13687,119,14832,2011,Oct
2011-10,Minnesota,8660,5784,17421,196,23401,2011,Oct
2011-10,Mississippi,368,3891,8707,110,12708,2011,Oct
2011-10,Missouri,2232,12526,16426,311,29263,2011,Oct
2011-10,Montana,626,2251,6187,31,8469,2011,Oct
2011-10,Nebraska,2378,71,3318,6,3395,2011,Oct
2011-10,Nevada,834,3938,3211,0,7149,2011,Oct
2011-10,New Hampshire,2007,2809,3337,50,6196,2011,Oct
2011-10,New Jersey,0,2473,2514,0,4987,2011,Oct
2011-10,New Mexico,392,3760,3971,107,7838,2011,Oct
2011-10,New York,2938,5101,17748,297,23146,2011,Oct
2011-10,North Carolina,12259,237,14253,224,14714,2011,Oct
2011-10,North Dakota,375,1506,5449,19,6974,2011,Oct
2011-10,Ohio,1,19153,16836,430,36419,2011,Oct
2011-10,Oklahoma,0,7583,9610,239,17432,2011,Oct
2011-10,Oregon,23,7028,8737,0,15765,2011,Oct
2011-10,Pennsylvania,157,26,62938,1,62965,2011,Oct
2011-10,Puerto Rico,0,947,171,1,1119,2011,Oct
2011-10,Rhode Island,0,646,693,17,1356,2011,Oct
2011-10,South Carolina,4351,5432,6442,106,11980,2011,Oct
2011-10,South Dakota,0,1515,6322,27,7864,2011,Oct
2011-10,Tennessee,10913,13883,14326,0,28209,2011,Oct
2011-10,Texas,14304,30160,38398,852,69410,2011,Oct
2011-10,Utah,7334,2102,4032,0,6134,2011,Oct
2011-10,Vermont,0,845,1781,18,2644,2011,Oct
2011-10,Virgin Islands,53,29,1,0,30,2011,Oct
2011-10,Virginia,0,13968,14629,0,28597,2011,Oct
2011-10,Washington,8953,10657,10328,377,21362,2011,Oct
2011-10,West Virginia,231,4643,8595,92,13330,2011,Oct
2011-10,Wisconsin,517,9103,14772,195,24070,2011,Oct
2011-10,Wyoming,229,1332,1988,18,3338,2011,Oct
2011-09,Alabama,408,9549,10728,196,20473,2011,Sep
2011-09,Alaska,0,1965,3014,68,5047,2011,Sep
2011-09,Arizona,2413,7936,6614,280,14830,2011,Sep
2011-09,Arkansas,1756,4168,6849,70,11087,2011,Sep
2011-09,California,23573,22197,23657,39,45893,2011,Sep
2011-09,Colorado,0,11700,12309,0,24009,2011,Sep
2011-09,Connecticut,7494,3662,3220,94,6976,2011,Sep
2011-09,Delaware,0,830,845,31,1706,2011,Sep
2011-09,District of Columbia,0,38,1,0,39,2011,Sep
2011-09,Florida,0,29341,16267,0,45608,2011,Sep
2011-09,Georgia,6651,8329,8954,124,17407,2011,Sep
2011-09,Guam,0,13,16,5,34,2011,Sep
2011-09,Hawaii,991,0,0,0,0,2011,Sep
2011-09,Idaho,1889,2207,4158,43,6408,2011,Sep
2011-09,Illinois,44902,9915,10724,0,20639,2011,Sep
2011-09,Indiana,6165,9423,10639,281,20343,2011,Sep
2011-09,Iowa,6848,88,3390,11,3489,2011,Sep
2011-09,Kansas,1070,3649,5526,115,9290,2011,Sep
2011-09,Kentucky,173301,6331,8904,103,15338,2011,Sep
2011-09,Louisiana,0,8856,15185,207,24248,2011,Sep
2011-09,Maine,0,2219,4274,49,6542,2011,Sep
2011-09,Mariana Islands,0,0,0,0,0,2011,Sep
2011-09,Maryland,0,3307,3910,19,7236,2011,Sep
2011-09,Massachusetts,6952,3279,2113,85,5477,2011,Sep
2011-09,Michigan,15119,945,12997,123,14065,2011,Sep
2011-09,Minnesota,8379,5492,15315,179,20986,2011,Sep
2011-09,Mississippi,407,3739,7119,92,10950,2011,Sep
2011-09,Missouri,2108,12359,12894,330,25583,2011,Sep
2011-09,Montana,586,2442,5001,36,7479,2011,Sep
2011-09,Nebraska,2375,81,2324,14,2419,2011,Sep
2011-09,Nevada,1139,4048,3066,0,7114,2011,Sep
2011-09,New Hampshire,2267,2928,2776,16,5720,2011,Sep
2011-09,New Jersey,0,2403,2200,0,4603,2011,Sep
2011-09,New Mexico,458,3428,3596,94,7118,2011,Sep
2011-09,New York,3069,4894,16404,341,21639,2011,Sep
2011-09,North Carolina,12120,257,11602,210,12069,2011,Sep
2011-09,North Dakota,364,1203,3905,23,5131,2011,Sep
2011-09,Ohio,0,17864,14411,450,32725,2011,Sep
2011-09,Oklahoma,0,7612,8896,293,16801,2011,Sep
2011-09,Oregon,42,6952,9093,0,16045,2011,Sep
2011-09,Pennsylvania,168,0,58431,0,58431,2011,Sep
2011-09,Puerto Rico,0,857,198,3,1058,2011,Sep
2011-09,Rhode Island,0,660,580,15,1255,2011,Sep
2011-09,South Carolina,4027,5551,5992,134,11677,2011,Sep
2011-09,South Dakota,0,1478,4011,30,5519,2011,Sep
2011-09,Tennessee,3445,13175,12204,0,25379,2011,Sep
2011-09,Texas,11127,29410,41207,760,71377,2011,Sep
2011-09,Utah,6228,2286,3979,0,6265,2011,Sep
2011-09,Vermont,0,924,1430,18,2372,2011,Sep
2011-09,Virgin Islands,38,24,4,0,28,2011,Sep
2011-09,Virginia,0,12701,12134,0,24835,2011,Sep
2011-09,Washington,7960,9924,9314,353,19591,2011,Sep
2011-09,West Virginia,151,4378,7055,85,11518,2011,Sep
2011-09,Wisconsin,30,8176,12953,156,21285,2011,Sep
2011-09,Wyoming,239,1531,2206,20,3757,2011,Sep
2011-08,Alabama,450,9863,10576,161,20600,2011,Aug
2011-08,Alaska,0,2221,3359,59,5639,2011,Aug
2011-08,Arizona,2666,7684,6476,252,14412,2011,Aug
2011-08,Arkansas,3422,3651,5251,66,8968,2011,Aug
2011-08,California,25109,23431,27619,0,51050,2011,Aug
2011-08,Colorado,0,11775,11469,0,23244,2011,Aug
2011-08,Connecticut,6610,3912,2964,90,6966,2011,Aug
2011-08,Delaware,0,770,713,17,1500,2011,Aug
2011-08,District of Columbia,0,11,0,0,11,2011,Aug
2011-08,Florida,2,29668,15927,0,45595,2011,Aug
2011-08,Georgia,7492,8237,7957,122,16316,2011,Aug
2011-08,Guam,0,15,20,0,35,2011,Aug
2011-08,Hawaii,1186,0,0,0,0,2011,Aug
2011-08,Idaho,1805,2068,3527,46,5641,2011,Aug
2011-08,Illinois,44880,9947,10717,0,20664,2011,Aug
2011-08,Indiana,7165,9898,9924,338,20160,2011,Aug
2011-08,Iowa,7350,69,2629,11,2709,2011,Aug
2011-08,Kansas,1478,4080,5373,126,9579,2011,Aug
2011-08,Kentucky,171241,6336,7407,91,13834,2011,Aug
2011-08,Louisiana,0,7465,10194,163,17822,2011,Aug
2011-08,Maine,0,2089,3125,51,5265,2011,Aug
2011-08,Mariana Islands,0,0,0,0,0,2011,Aug
2011-08,Maryland,0,3647,3950,19,7616,2011,Aug
2011-08,Massachusetts,7178,3484,2114,94,5692,2011,Aug
2011-08,Michigan,14639,986,10367,89,11442,2011,Aug
2011-08,Minnesota,9400,5288,10716,154,16158,2011,Aug
2011-08,Mississippi,484,4273,6099,106,10478,2011,Aug
2011-08,Missouri,2652,12579,11701,284,24564,2011,Aug
2011-08,Montana,594,2425,3871,34,6330,2011,Aug
2011-08,Nebraska,2317,85,2189,10,2284,2011,Aug
2011-08,Nevada,1106,4140,3276,0,7416,2011,Aug
2011-08,New Hampshire,2132,2589,2260,12,4861,2011,Aug
2011-08,New Jersey,0,2426,2047,0,4473,2011,Aug
2011-08,New Mexico,552,3758,3518,103,7379,2011,Aug
2011-08,New York,3667,4973,11860,237,17070,2011,Aug
2011-08,North Carolina,13217,245,10475,215,10935,2011,Aug
2011-08,North Dakota,295,1346,2869,26,4241,2011,Aug
2011-08,Ohio,0,17325,13410,345,31080,2011,Aug
2011-08,Oklahoma,0,8132,8191,291,16614,2011,Aug
2011-08,Oregon,13,6591,7234,0,13825,2011,Aug
2011-08,Pennsylvania,264,6,54551,0,54557,2011,Aug
2011-08,Puerto Rico,0,794,173,1,968,2011,Aug
2011-08,Rhode Island,0,686,576,7,1269,2011,Aug
2011-08,South Carolina,5400,5638,5374,108,11120,2011,Aug
2011-08,South Dakota,0,1595,3239,32,4866,2011,Aug
2011-08,Tennessee,4620,13887,12061,0,25948,2011,Aug
2011-08,Texas,10783,30112,35200,865,66177,2011,Aug
2011-08,Utah,115545,2198,3042,0,5240,2011,Aug
2011-08,Vermont,0,833,1087,16,1936,2011,Aug
2011-08,Virgin Islands,69,18,2,0,20,2011,Aug
2011-08,Virginia,0,12084,10470,0,22554,2011,Aug
2011-08,Washington,8169,10265,8597,422,19284,2011,Aug
2011-08,West Virginia,197,4306,5530,89,9925,2011,Aug
2011-08,Wisconsin,66,8254,10196,124,18574,2011,Aug
2011-08,Wyoming,360,1361,1840,26,3227,2011,Aug
2011-07,Alabama,348,8988,8152,161,17301,2011,Jul
2011-07,Alaska,0,2146,2457,61,4664,2011,Jul
2011-07,Arizona,2864,7367,4997,244,12608,2011,Jul
2011-07,Arkansas,2161,3504,3806,46,7356,2011,Jul
2011-07,California,19266,21925,21196,0,43121,2011,Jul
2011-07,Colorado,0,10070,8781,0,18851,2011,Jul
2011-07,Connecticut,7549,3390,2501,76,5967,2011,Jul
2011-07,Delaware,0,737,561,18,1316,2011,Jul
2011-07,District of Columbia,0,3,0,0,3,2011,Jul
2011-07,Florida,0,27240,13412,0,40652,2011,Jul
2011-07,Georgia,6524,7543,5779,138,13460,2011,Jul
2011-07,Guam,0,17,19,0,36,2011,Jul
2011-07,Hawaii,1001,0,0,0,0,2011,Jul
2011-07,Idaho,1510,1798,2685,46,4529,2011,Jul
2011-07,Illinois,41386,8812,7396,0,16208,2011,Jul
2011-07,Indiana,2082,8622,6938,240,15800,2011,Jul
2011-07,Iowa,5939,37,1812,17,1866,2011,Jul
2011-07,Kansas,1370,3629,3734,111,7474,2011,Jul
2011-07,Kentucky,169071,5763,5421,74,11258,2011,Jul
2011-07,Louisiana,0,7296,6809,175,14280,2011,Jul
2011-07,Maine,0,1952,2629,36,4617,2011,Jul
2011-07,Mariana Islands,0,0,0,0,0,2011,Jul
2011-07,Maryland,0,3086,3197,23,6306,2011,Jul
2011-07,Massachusetts,6377,3114,1600,87,4801,2011,Jul
2011-07,Michigan,12736,1040,6613,100,7753,2011,Jul
2011-07,Minnesota,6737,4214,6233,150,10597,2011,Jul
2011-07,Mississippi,376,3772,3919,78,7769,2011,Jul
2011-07,Missouri,1963,11070,8276,289,19635,2011,Jul
2011-07,Montana,531,2157,3281,44,5482,2011,Jul
2011-07,Nebraska,1784,56,1331,7,1394,2011,Jul
2011-07,Nevada,1243,3816,2804,0,6620,2011,Jul
2011-07,New Hampshire,2200,2411,1990,16,4417,2011,Jul
2011-07,New Jersey,0,2449,1754,0,4203,2011,Jul
2011-07,New Mexico,632,3167,2890,80,6137,2011,Jul
2011-07,New York,2831,4069,8408,212,12689,2011,Jul
2011-07,North Carolina,10918,242,7556,169,7967,2011,Jul
2011-07,North Dakota,404,947,2007,16,2970,2011,Jul
2011-07,Ohio,0,15404,10937,415,26756,2011,Jul
2011-07,Oklahoma,0,7373,6184,245,13802,2011,Jul
2011-07,Oregon,6,6289,6345,0,12634,2011,Jul
2011-07,Pennsylvania,143,0,45503,0,45503,2011,Jul
2011-07,Puerto Rico,0,633,163,3,799,2011,Jul
2011-07,Rhode Island,0,570,437,11,1018,2011,Jul
2011-07,South Carolina,3854,4797,3631,114,8542,2011,Jul
2011-07,South Dakota,0,1227,2133,25,3385,2011,Jul
2011-07,Tennessee,8077,12455,8834,0,21289,2011,Jul
2011-07,Texas,12270,28000,24870,760,53630,2011,Jul
2011-07,Utah,125275,1956,2536,0,4492,2011,Jul
2011-07,Vermont,0,731,777,16,1524,2011,Jul
2011-07,Virgin Islands,81,18,3,0,21,2011,Jul
2011-07,Virginia,0,13419,9388,0,22807,2011,Jul
2011-07,Washington,7107,9471,7452,393,17316,2011,Jul
2011-07,West Virginia,231,3890,4236,70,8196,2011,Jul
2011-07,Wisconsin,19,7359,6356,110,13825,2011,Jul
2011-07,Wyoming,231,1269,1485,20,2774,2011,Jul
2011-06,Alabama,402,9388,7951,153,17492,2011,Jun
2011-06,Alaska,0,2201,2254,66,4521,2011,Jun
2011-06,Arizona,2737,7204,4908,220,12332,2011,Jun
2011-06,Arkansas,3210,3496,3390,64,6950,2011,Jun
2011-06,California,26673,24632,24012,0,48644,2011,Jun
2011-06,Colorado,0,10394,9130,0,19524,2011,Jun
2011-06,Connecticut,8546,3866,2510,94,6470,2011,Jun
2011-06,Delaware,0,732,597,18,1347,2011,Jun
2011-06,District of Columbia,0,6,0,0,6,2011,Jun
2011-06,Florida,0,27744,13091,0,40835,2011,Jun
2011-06,Georgia,7281,7746,5227,114,13087,2011,Jun
2011-06,Guam,0,18,19,2,39,2011,Jun
2011-06,Hawaii,1024,0,0,0,0,2011,Jun
2011-06,Idaho,1267,1918,3067,46,5031,2011,Jun
2011-06,Illinois,39691,9059,7372,0,16431,2011,Jun
2011-06,Indiana,6450,8876,6861,251,15988,2011,Jun
2011-06,Iowa,7161,43,1803,8,1854,2011,Jun
2011-06,Kansas,1680,3434,3369,87,6890,2011,Jun
2011-06,Kentucky,168982,5729,5255,89,11073,2011,Jun
2011-06,Louisiana,0,7322,5973,147,13442,2011,Jun
2011-06,Maine,0,1945,2184,31,4160,2011,Jun
2011-06,Mariana Islands,0,0,0,0,0,2011,Jun
2011-06,Maryland,0,3277,2896,16,6189,2011,Jun
2011-06,Massachusetts,6739,3143,1598,77,4818,2011,Jun
2011-06,Michigan,15143,1177,6719,90,7986,2011,Jun
2011-06,Minnesota,9405,4862,6241,154,11257,2011,Jun
2011-06,Mississippi,453,3541,3283,63,6887,2011,Jun
2011-06,Missouri,2149,11684,7896,258,19838,2011,Jun
2011-06,Montana,542,2154,3325,42,5521,2011,Jun
2011-06,Nebraska,1884,73,1357,9,1439,2011,Jun
2011-06,Nevada,1357,3756,2919,0,6675,2011,Jun
2011-06,New Hampshire,2372,2373,1941,10,4324,2011,Jun
2011-06,New Jersey,0,2586,1806,0,4392,2011,Jun
2011-06,New Mexico,660,3492,2877,82,6451,2011,Jun
2011-06,New York,3349,4850,8697,225,13772,2011,Jun
2011-06,North Carolina,12014,241,7371,158,7770,2011,Jun
2011-06,North Dakota,332,895,2010,17,2922,2011,Jun
2011-06,Ohio,2,15226,9991,370,25587,2011,Jun
2011-06,Oklahoma,0,7401,5743,208,13352,2011,Jun
2011-06,Oregon,32,7074,7264,0,14338,2011,Jun
2011-06,Pennsylvania,205,1,46047,0,46048,2011,Jun
2011-06,Puerto Rico,0,807,126,5,938,2011,Jun
2011-06,Rhode Island,0,605,493,18,1116,2011,Jun
2011-06,South Carolina,4244,5043,3281,148,8472,2011,Jun
2011-06,South Dakota,0,1349,2127,35,3511,2011,Jun
2011-06,Tennessee,5343,12513,7998,0,20511,2011,Jun
2011-06,Texas,16669,28911,23268,766,52945,2011,Jun
2011-06,Utah,111880,2109,2798,0,4907,2011,Jun
2011-06,Vermont,0,801,872,10,1683,2011,Jun
2011-06,Virgin Islands,140,35,3,0,38,2011,Jun
2011-06,Virginia,0,10945,7884,0,18829,2011,Jun
2011-06,Washington,7520,9852,7829,407,18088,2011,Jun
2011-06,West Virginia,0,3924,3799,63,7786,2011,Jun
2011-06,Wisconsin,0,6548,6686,111,13345,2011,Jun
2011-06,Wyoming,336,1379,1541,26,2946,2011,Jun
2011-05,Alabama,367,8950,7192,151,16293,2011,May
2011-05,Alaska,0,2370,2530,54,4954,2011,May
2011-05,Arizona,2170,7868,5278,253,13399,2011,May
2011-05,Arkansas,3201,3659,3438,43,7140,2011,May
2011-05,California,20807,22849,22801,0,45650,2011,May
2011-05,Colorado,1,11276,9670,0,20946,2011,May
2011-05,Connecticut,8576,4046,2754,80,6880,2011,May
2011-05,Delaware,0,743,624,18,1385,2011,May
2011-05,District of Columbia,0,14,1,0,15,2011,May
2011-05,Florida,0,27882,12952,0,40834,2011,May
2011-05,Georgia,7002,7930,5154,113,13197,2011,May
2011-05,Guam,0,18,13,2,33,2011,May
2011-05,Hawaii,1041,0,0,0,0,2011,May
